minute_from_start,segment_index,second,t_sec,rr_ms,spo2_pct,label_1m,label_30s,rr_samples_in_minute,spo2_samples_in_minute
32,34,26,1946,1065.654811241049,96.965462729839,0,0,297,15000
32,34,27,1947,1053.9747606862022,95.98992904554817,0,0,297,15000
32,34,28,1948,1044.4534585072859,95.98992904554817,0,0,297,15000
32,34,29,1949,1033.4993047685373,95.98992904554817,0,0,297,15000
32,34,30,1950,1061.3960719177385,95.98992904554817,0,0,297,15000
32,34,31,1951,1064.6266806138556,95.98992904554817,0,0,297,15000
32,34,32,1952,1061.683648979215,95.98992904554817,0,0,297,15000
32,34,33,1953,1064.3329508838974,95.98992904554817,0,0,297,15000
32,34,34,1954,1071.4916036566933,95.98992904554817,0,0,297,15000
32,34,35,1955,1053.812573169705,95.98992904554817,0,0,297,15000
32,34,36,1956,1034.571697279523,95.98992904554817,0,0,297,15000
32,34,37,1957,1053.0040374780642,95.98992904554817,0,0,297,15000
32,34,38,1958,1042.9200120073006,95.98992904554817,0,0,297,15000
32,34,39,1959,1040.161352097492,96.0217715724422,0,0,297,15000
32,34,40,1960,1043.154877651557,96.9985503929198,0,0,297,15000
32,34,41,1961,1041.0081033345023,96.5632593270771,0,0,297,15000
32,34,42,1962,1063.1700317026286,95.98992904554817,0,0,297,15000
32,34,43,1963,1048.987521642482,95.98992904554817,0,0,297,15000
32,34,44,1964,1041.0370445936735,95.98992904554817,0,0,297,15000
32,34,45,1965,1062.0646822025806,95.98992904554817,0,0,297,15000
32,34,46,1966,1056.5288249937566,95.98992904554817,0,0,297,15000
32,34,47,1967,1063.8301835540972,95.98992904554817,0,0,297,15000
32,34,48,1968,1076.5959727581674,95.98992904554817,0,0,297,15000
32,34,49,1969,1086.4441618283593,95.98992904554817,0,0,297,15000
32,34,50,1970,1072.0618827657574,95.98992904554817,0,0,297,15000
32,34,51,1971,1054.4959887086861,95.98992904554817,0,0,297,15000
32,34,52,1972,1082.7472459144926,95.98992904554817,0,0,297,15000
32,34,53,1973,1069.8164349948343,95.98992904554817,0,0,297,15000
32,34,54,1974,1035.4771338512414,95.98992904554817,0,0,297,15000
32,34,55,1975,1018.404547855205,95.98992904554817,0,0,297,15000
32,34,56,1976,1125.7069659062836,95.98992904554817,0,0,297,15000
32,34,57,1977,1097.2988451525339,95.98992904554817,0,0,297,15000
32,34,58,1978,1079.542472895855,95.98992904554817,0,0,297,15000
32,34,59,1979,1114.0387574918263,95.98992904554817,0,0,297,15000
33,35,0,1980,833.6360909427842,97.98886091401542,0,0,284,15000
33,35,1,1981,860.3839845931083,97.98886091401542,0,0,284,15000
33,35,2,1982,890.3417823039684,97.98886091401542,0,0,284,15000
33,35,3,1983,922.5969390838618,97.95454642557412,0,0,284,15000
33,35,4,1984,1008.6551331184835,97.82454566262302,0,0,284,15000
33,35,5,1985,1027.7481750544175,97.98886091401542,0,0,284,15000
33,35,6,1986,1036.8522382726917,97.98886091401542,0,0,284,15000
33,35,7,1987,1053.2380354578006,97.98886091401542,0,0,284,15000
33,35,8,1988,1079.1292828919409,97.98886091401542,0,0,284,15000
33,35,9,1989,1069.866842806165,97.98886091401542,0,0,284,15000
33,35,10,1990,1043.5350961203724,97.95562066071565,0,0,284,15000
33,35,11,1991,1045.4958556574052,96.9985503929198,0,0,284,15000
33,35,12,1992,1079.8723681222937,96.9985503929198,0,0,284,15000
33,35,13,1993,1058.923906393521,96.9985503929198,0,0,284,15000
33,35,14,1994,1056.6155447185217,96.965462729839,0,0,284,15000
33,35,15,1995,1044.4534585072886,95.98992904554817,0,0,284,15000
33,35,16,1996,1033.4993047685373,95.98992904554817,0,0,284,15000
33,35,17,1997,1061.3960719177385,95.98992904554817,0,0,284,15000
33,35,18,1998,1064.751058864033,95.98992904554817,0,0,284,15000
33,35,19,1999,1057.1160521004144,95.98992904554817,0,0,284,15000
33,35,20,2000,1068.5306928815182,95.98992904554817,0,0,284,15000
33,35,21,2001,1070.0472689279936,95.98992904554817,0,0,284,15000
33,35,22,2002,1064.967062317155,95.98992904554817,0,0,284,15000
33,35,23,2003,1033.3325928126444,95.98992904554817,0,0,284,15000
33,35,24,2004,1050.7019143181878,95.98992904554817,0,0,284,15000
33,35,25,2005,1047.983718278573,95.98992904554817,0,0,284,15000
33,35,26,2006,1038.5808586038438,95.98992904554817,0,0,284,15000
33,35,27,2007,1044.104355993892,96.0217715724422,0,0,284,15000
33,35,28,2008,1036.4249913023968,96.9985503929198,0,0,284,15000
33,35,29,2009,1052.7810215459754,96.5632593270771,0,0,284,15000
33,35,30,2010,1063.2011039594204,95.98992904554817,0,0,284,15000
33,35,31,2011,1040.0909281980373,95.98992904554817,0,0,284,15000
33,35,32,2012,1043.4314842865774,95.98992904554817,0,0,284,15000
33,35,33,2013,1072.4271017683232,95.98992904554817,0,0,284,15000
33,35,34,2014,1057.1024214773618,95.98992904554817,0,0,284,15000
33,35,35,2015,1065.2911538023488,95.98992904554817,0,0,284,15000
33,35,36,2016,1079.4201498629777,95.98992904554817,0,0,284,15000
33,35,37,2017,1084.8553597981763,95.98992904554817,0,0,284,15000
33,35,38,2018,1072.0618827657574,95.98992904554817,0,0,284,15000
33,35,39,2019,1054.4959887086918,95.98992904554817,0,0,284,15000
33,35,40,2020,1082.747245914493,95.98992904554817,0,0,284,15000
33,35,41,2021,1071.9201662860485,95.98992904554817,0,0,284,15000
33,35,42,2022,1048.242993503214,95.98992904554817,0,0,284,15000
33,35,43,2023,999.2723891341313,95.98992904554817,0,0,284,15000
33,35,44,2024,1125.854092955386,95.98992904554817,0,0,284,15000
33,35,45,2025,1107.0232948471244,95.98992904554817,0,0,284,15000
33,35,46,2026,1076.9951541248474,95.98992904554817,0,0,284,15000
33,35,47,2027,1103.1248940130868,95.98992904554817,0,0,284,15000
33,35,48,2028,1102.5277417660818,95.98992904554817,0,0,284,15000
33,35,49,2029,1081.109150468393,96.22070649271383,0,0,284,15000
33,35,50,2030,1084.5110689445733,96.9985503929198,0,0,284,15000
33,35,51,2031,1077.9693642903167,96.56604867627982,0,0,284,15000
33,35,52,2032,1076.3019549601581,95.98992904554817,0,0,284,15000
33,35,53,2033,1108.6590419574125,95.98992904554817,0,0,284,15000
33,35,54,2034,1092.4645640102312,95.98992904554817,0,0,284,15000
33,35,55,2035,1087.6027093962193,96.82539711604485,0,0,284,15000
33,35,56,2036,1099.1981791511876,96.97033951323718,0,0,284,15000
33,35,57,2037,1085.6499780577226,95.98996566720072,0,0,284,15000
33,35,58,2038,1091.2591057318423,95.98992904554817,0,0,284,15000
33,35,59,2039,1098.8696033894314,95.98992904554817,0,0,284,15000
34,36,0,2040,1070.9003937663583,96.9985503929198,0,0,278,15000
34,36,1,2041,1055.9116443917542,96.9985503929198,0,0,278,15000
34,36,2,2042,1052.3806561834897,96.965462729839,0,0,278,15000
34,36,3,2043,1033.697863605255,95.98992904554817,0,0,278,15000
34,36,4,2044,1054.292703112098,95.98992904554817,0,0,278,15000
34,36,5,2045,1061.6762011936567,95.98992904554817,0,0,278,15000
34,36,6,2046,1058.1916326607504,95.98992904554817,0,0,278,15000
34,36,7,2047,1068.9298681413704,95.98992904554817,0,0,278,15000
34,36,8,2048,1064.6082186189415,95.98992904554817,0,0,278,15000
34,36,9,2049,1069.7064054877571,95.98992904554817,0,0,278,15000
34,36,10,2050,1051.2793447864174,95.98992904554817,0,0,278,15000
34,36,11,2051,1034.5716972795158,95.98992904554817,0,0,278,15000
34,36,12,2052,1053.004037478067,95.98992904554817,0,0,278,15000
34,36,13,2053,1044.7959617641338,95.98992904554817,0,0,278,15000
34,36,14,2054,1039.2123242739872,95.98992904554817,0,0,278,15000
34,36,15,2055,1043.154877651557,96.0217715724422,0,0,278,15000
34,36,16,2056,1039.1145253919694,96.9985503929198,0,0,278,15000
34,36,17,2057,1060.4230918985452,96.5632593270771,0,0,278,15000
34,36,18,2058,1052.6314124658256,95.98992904554817,0,0,278,15000
34,36,19,2059,1040.9571555491548,95.98992904554817,0,0,278,15000
34,36,20,2060,1046.8104588263427,95.98992904554817,0,0,278,15000
34,36,21,2061,1068.2191531236108,95.98992904554817,0,0,278,15000
34,36,22,2062,1060.4064871446494,95.98992904554817,0,0,278,15000
34,36,23,2063,1063.9627321527485,95.98992904554817,0,0,278,15000
34,36,24,2064,1083.738121930132,95.98992904554817,0,0,278,15000
34,36,25,2065,1081.8078648066662,95.98992904554817,0,0,278,15000
34,36,26,2066,1072.029071733931,95.98992904554817,0,0,278,15000
34,36,27,2067,1050.7565284654845,95.98992904554817,0,0,278,15000
34,36,28,2068,1082.7472459144985,95.98992904554817,0,0,278,15000
34,36,29,2069,1071.9201662860485,95.98992904554817,0,0,278,15000
34,36,30,2070,1048.2429935032123,95.98992904554817,0,0,278,15000
34,36,31,2071,999.2723891341336,95.98992904554817,0,0,278,15000
34,36,32,2072,1125.854092955393,95.98992904554817,0,0,278,15000
34,36,33,2073,1107.023294847119,95.98992904554817,0,0,278,15000
34,36,34,2074,1076.9951541248474,95.98992904554817,0,0,278,15000
34,36,35,2075,1099.248494328613,95.98992904554817,0,0,278,15000
34,36,36,2076,1105.7482919630615,95.98992904554817,0,0,278,15000
34,36,37,2077,1081.109150468393,96.22070649271383,0,0,278,15000
34,36,38,2078,1084.1327985843136,96.9985503929198,0,0,278,15000
34,36,39,2079,1083.714947669705,96.56604867627982,0,0,278,15000
34,36,40,2080,1059.912854527063,95.98992904554817,0,0,278,15000
34,36,41,2081,1113.6976248323494,95.98992904554817,0,0,278,15000
34,36,42,2082,1091.7772306315442,95.98992904554817,0,0,278,15000
34,36,43,2083,1086.090206609853,96.82539711604485,0,0,278,15000
34,36,44,2084,1099.2989577306557,96.97033951323718,0,0,278,15000
34,36,45,2085,1086.1667958524265,95.98996566720072,0,0,278,15000
34,36,46,2086,1096.4849577075881,95.98992904554817,0,0,278,15000
34,36,47,2087,1089.0240227141308,95.98992904554817,0,0,278,15000
34,36,48,2088,1125.605620916375,95.98992904554817,0,0,278,15000
34,36,49,2089,1104.6661231572657,95.98992904554817,0,0,278,15000
34,36,50,2090,1088.0698870108063,95.98992904554817,0,0,278,15000
34,36,51,2091,1097.716549687938,95.98992904554817,0,0,278,15000
34,36,52,2092,1116.6387690268264,95.98992904554817,0,0,278,15000
34,36,53,2093,1152.4062391296388,95.98992904554817,0,0,278,15000
34,36,54,2094,1084.898985476201,95.98992904554817,0,0,278,15000
34,36,55,2095,1100.8373120784654,95.98992904554817,0,0,278,15000
34,36,56,2096,1106.6766998140224,95.98992904554817,0,0,278,15000
34,36,57,2097,1097.0889599429654,95.98992904554817,0,0,278,15000
34,36,58,2098,1108.500362640234,95.98992904554817,0,0,278,15000
34,36,59,2099,1092.9699093436939,95.98992904554817,0,0,278,15000
35,37,0,2100,1056.5857028302971,95.98992904554817,0,0,275,15000
35,37,1,2101,1039.127503002734,95.98992904554817,0,0,275,15000
35,37,2,2102,1043.8442193021501,95.98992904554817,0,0,275,15000
35,37,3,2103,1039.2556037368174,96.0217715724422,0,0,275,15000
35,37,4,2104,1044.5179708514002,96.9985503929198,0,0,275,15000
35,37,5,2105,1063.170031702623,96.5632593270771,0,0,275,15000
35,37,6,2106,1048.9875216424905,95.98992904554817,0,0,275,15000
35,37,7,2107,1040.8275314305708,95.98992904554817,0,0,275,15000
35,37,8,2108,1055.5689660962812,95.98992904554817,0,0,275,15000
35,37,9,2109,1068.7407058954648,95.98992904554817,0,0,275,15000
35,37,10,2110,1059.2366671527957,95.98992904554817,0,0,275,15000
35,37,11,2111,1064.4202084644885,95.98992904554817,0,0,275,15000
35,37,12,2112,1083.9862320297711,95.98992904554817,0,0,275,15000
35,37,13,2113,1077.1557949961746,95.98992904554817,0,0,275,15000
35,37,14,2114,1074.6067588234496,95.98992904554817,0,0,275,15000
35,37,15,2115,1051.8414002990485,95.98992904554817,0,0,275,15000
35,37,16,2116,1089.3888354847973,95.98992904554817,0,0,275,15000
35,37,17,2117,1069.8164349948202,95.98992904554817,0,0,275,15000
35,37,18,2118,1035.4771338512526,95.98992904554817,0,0,275,15000
35,37,19,2119,999.6974335251384,95.98992904554817,0,0,275,15000
35,37,20,2120,1122.9245104534925,95.98992904554817,0,0,275,15000
35,37,21,2121,1105.9775734474222,95.98992904554817,0,0,275,15000
35,37,22,2122,1076.9951541248506,95.98992904554817,0,0,275,15000
35,37,23,2123,1099.248494328613,95.98992904554817,0,0,275,15000
35,37,24,2124,1105.7482919630672,95.98992904554817,0,0,275,15000
35,37,25,2125,1081.1091504683873,96.22070649271383,0,0,275,15000
35,37,26,2126,1084.1327985843136,96.9985503929198,0,0,275,15000
35,37,27,2127,1083.714947669705,96.56604867627982,0,0,275,15000
35,37,28,2128,1059.912854527063,95.98992904554817,0,0,275,15000
35,37,29,2129,1113.6976248323492,95.98992904554817,0,0,275,15000
35,37,30,2130,1091.7772306315442,95.98992904554817,0,0,275,15000
35,37,31,2131,1086.090206609846,96.82539711604485,0,0,275,15000
35,37,32,2132,1099.2989577306614,96.97033951323718,0,0,275,15000
35,37,33,2133,1087.6268180030024,95.98996566720072,0,0,275,15000
35,37,34,2134,1093.2533076160948,95.98992904554817,0,0,275,15000
35,37,35,2135,1082.1856721982927,95.98992904554817,0,0,275,15000
35,37,36,2136,1124.1587938631349,95.98992904554817,0,0,275,15000
35,37,37,2137,1108.4552105345495,95.98992904554817,0,0,275,15000
35,37,38,2138,1085.0698681084268,95.98992904554817,0,0,275,15000
35,37,39,2139,1098.1872322744152,95.98992904554817,0,0,275,15000
35,37,40,2140,1110.0231642079307,95.98992904554817,0,0,275,15000
35,37,41,2141,1155.7790512118913,95.98992904554817,0,0,275,15000
35,37,42,2142,1093.1666139591812,95.98992904554817,0,0,275,15000
35,37,43,2143,1099.516509680207,95.98992904554817,0,0,275,15000
35,37,44,2144,1105.8149431873176,95.98992904554817,0,0,275,15000
35,37,45,2145,1103.1834692431487,95.98992904554817,0,0,275,15000
35,37,46,2146,1103.1144777557927,95.98992904554817,0,0,275,15000
35,37,47,2147,1099.1107877181107,95.98992904554817,0,0,275,15000
35,37,48,2148,1113.2663054798911,95.98992904554817,0,0,275,15000
35,37,49,2149,1145.7400112930827,95.98992904554817,0,0,275,15000
35,37,50,2150,1121.6109420353816,95.98992904554817,0,0,275,15000
35,37,51,2151,1114.9771576931926,95.98992904554817,0,0,275,15000
35,37,52,2152,1128.587822795012,95.98992904554817,0,0,275,15000
35,37,53,2153,1127.193222437995,95.98992904554817,0,0,275,15000
35,37,54,2154,1121.049717995379,95.98992904554817,0,0,275,15000
35,37,55,2155,1121.080321166019,95.98992904554817,0,0,275,15000
35,37,56,2156,1119.5597238051278,95.98992904554817,0,0,275,15000
35,37,57,2157,1116.9929536110744,95.98992904554817,0,0,275,15000
35,37,58,2158,1126.9122848708776,95.98992904554817,0,0,275,15000
35,37,59,2159,1122.8256495409141,95.98992904554817,0,0,275,15000
36,38,0,2160,1087.5296521834564,95.98992904554817,0,0,271,15000
36,38,1,2161,1075.8161336707767,95.98992904554817,0,0,271,15000
36,38,2,2162,1069.4271802269773,95.98992904554817,0,0,271,15000
36,38,3,2163,1067.5348932686934,95.98992904554817,0,0,271,15000
36,38,4,2164,1079.3108043499976,95.98992904554817,0,0,271,15000
36,38,5,2165,1062.3036677565174,95.98992904554817,0,0,271,15000
36,38,6,2166,1012.7962141190062,95.98992904554817,0,0,271,15000
36,38,7,2167,1048.9325234584828,95.98992904554817,0,0,271,15000
36,38,8,2168,1123.9236877976798,95.98992904554817,0,0,271,15000
36,38,9,2169,1097.2988451525312,95.98992904554817,0,0,271,15000
36,38,10,2170,1073.9081257574717,95.98992904554817,0,0,271,15000
36,38,11,2171,1111.646978283683,95.98992904554817,0,0,271,15000
36,38,12,2172,1093.103363216546,95.98992904554817,0,0,271,15000
36,38,13,2173,1080.327789255972,96.22070649271383,0,0,271,15000
36,38,14,2174,1085.2908242030246,96.9985503929198,0,0,271,15000
36,38,15,2175,1077.9693642903112,96.56604867627982,0,0,271,15000
36,38,16,2176,1076.3019549601615,95.98992904554817,0,0,271,15000
36,38,17,2177,1108.6590419574152,95.98992904554817,0,0,271,15000
36,38,18,2178,1090.306608077835,95.98992904554817,0,0,271,15000
36,38,19,2179,1087.3729230188615,96.82539711604485,0,0,271,15000
36,38,20,2180,1100.9977499995962,96.97033951323718,0,0,271,15000
36,38,21,2181,1086.1667958524322,95.98996566720072,0,0,271,15000
36,38,22,2182,1096.4849577075881,95.98992904554817,0,0,271,15000
36,38,23,2183,1089.0240227141248,95.98992904554817,0,0,271,15000
36,38,24,2184,1126.104136134548,95.98992904554817,0,0,271,15000
36,38,25,2185,1108.4552105345497,95.98992904554817,0,0,271,15000
36,38,26,2186,1085.0698681084125,95.98992904554817,0,0,271,15000
36,38,27,2187,1098.187232274421,95.98992904554817,0,0,271,15000
36,38,28,2188,1110.023164207938,95.98992904554817,0,0,271,15000
36,38,29,2189,1155.7790512118895,95.98992904554817,0,0,271,15000
36,38,30,2190,1093.1666139591812,95.98992904554817,0,0,271,15000
36,38,31,2191,1099.5165096801998,95.98992904554817,0,0,271,15000
36,38,32,2192,1105.8149431873176,95.98992904554817,0,0,271,15000
36,38,33,2193,1103.1834692431487,95.98992904554817,0,0,271,15000
36,38,34,2194,1103.1144777557927,95.98992904554817,0,0,271,15000
36,38,35,2195,1099.1107877181107,95.98992904554817,0,0,271,15000
36,38,36,2196,1113.2663054798911,95.98992904554817,0,0,271,15000
36,38,37,2197,1143.9446288218492,95.98992904554817,0,0,271,15000
36,38,38,2198,1127.8730618639088,95.98992904554817,0,0,271,15000
36,38,39,2199,1109.920186799272,95.98992904554817,0,0,271,15000
36,38,40,2200,1129.9112664897905,95.98992904554817,0,0,271,15000
36,38,41,2201,1130.671600123158,95.98992904554817,0,0,271,15000
36,38,42,2202,1121.9009628995707,95.98992904554817,0,0,271,15000
36,38,43,2203,1119.1264873736486,95.98992904554817,0,0,271,15000
36,38,44,2204,1116.6679867302548,95.98992904554817,0,0,271,15000
36,38,45,2205,1119.0355365223327,95.98992904554817,0,0,271,15000
36,38,46,2206,1125.3071375634986,95.98992904554817,0,0,271,15000
36,38,47,2207,1128.5193481615395,95.98992904554817,0,0,271,15000
36,38,48,2208,1094.249984208468,95.98992904554817,0,0,271,15000
36,38,49,2209,1159.7063666004349,95.98992904554817,0,0,271,15000
36,38,50,2210,1108.3412010412019,95.98992904554817,0,0,271,15000
36,38,51,2211,1109.1153942812966,95.98992904554817,0,0,271,15000
36,38,52,2212,1125.3222971888135,95.98992904554817,0,0,271,15000
36,38,53,2213,1120.6865547690227,95.98992904554817,0,0,271,15000
36,38,54,2214,1110.2079943547324,95.98992904554817,0,0,271,15000
36,38,55,2215,1112.6523696059535,95.98992904554817,0,0,271,15000
36,38,56,2216,1137.4612099138062,95.98992904554817,0,0,271,15000
36,38,57,2217,1142.5653677139708,95.98992904554817,0,0,271,15000
36,38,58,2218,1140.9913820810289,95.98992904554817,0,0,271,15000
36,38,59,2219,1149.827725630459,95.98992904554817,0,0,271,15000
37,39,0,2220,1088.0360535002962,95.98992904554817,0,0,268,15000
37,39,1,2221,1080.836196538107,96.22070649271383,0,0,268,15000
37,39,2,2222,1089.5260025502716,96.9985503929198,0,0,268,15000
37,39,3,2223,1059.4176731313394,96.56604867627982,0,0,268,15000
37,39,4,2224,1099.549257355779,95.98992904554817,0,0,268,15000
37,39,5,2225,1100.1066296177191,95.98992904554817,0,0,268,15000
37,39,6,2226,1086.7425943227267,95.98992904554817,0,0,268,15000
37,39,7,2227,1093.4993160856052,96.82539711604485,0,0,268,15000
37,39,8,2228,1096.7173700631333,96.97033951323718,0,0,268,15000
37,39,9,2229,1085.3639391444183,95.98996566720072,0,0,268,15000
37,39,10,2230,1091.259105731838,95.98992904554817,0,0,268,15000
37,39,11,2231,1098.8696033894616,95.98992904554817,0,0,268,15000
37,39,12,2232,1128.514811556854,95.98992904554817,0,0,268,15000
37,39,13,2233,1090.9954329474267,95.98992904554817,0,0,268,15000
37,39,14,2234,1091.82732440388,95.98992904554817,0,0,268,15000
37,39,15,2235,1099.1056706854692,95.98992904554817,0,0,268,15000
37,39,16,2236,1119.6329226146347,95.98992904554817,0,0,268,15000
37,39,17,2237,1152.4062391296393,95.98992904554817,0,0,268,15000
37,39,18,2238,1084.8989854762012,95.98992904554817,0,0,268,15000
37,39,19,2239,1100.8373120784654,95.98992904554817,0,0,268,15000
37,39,20,2240,1105.7385485662649,95.98992904554817,0,0,268,15000
37,39,21,2241,1099.7570289153857,95.98992904554817,0,0,268,15000
37,39,22,2242,1107.3802802936611,95.98992904554817,0,0,268,15000
37,39,23,2243,1096.9720658802544,95.98992904554817,0,0,268,15000
37,39,24,2244,1119.478587217653,95.98992904554817,0,0,268,15000
37,39,25,2245,1145.7400112930827,95.98992904554817,0,0,268,15000
37,39,26,2246,1121.6109420353746,95.98992904554817,0,0,268,15000
37,39,27,2247,1114.9771576931985,95.98992904554817,0,0,268,15000
37,39,28,2248,1128.5878227950193,95.98992904554817,0,0,268,15000
37,39,29,2249,1130.671600123158,95.98992904554817,0,0,268,15000
37,39,30,2250,1121.9009628995707,95.98992904554817,0,0,268,15000
37,39,31,2251,1119.126487373656,95.98992904554817,0,0,268,15000
37,39,32,2252,1116.6679867302491,95.98992904554817,0,0,268,15000
37,39,33,2253,1119.0355365223327,95.98992904554817,0,0,268,15000
37,39,34,2254,1125.3071375634986,95.98992904554817,0,0,268,15000
37,39,35,2255,1128.5193481615395,95.98992904554817,0,0,268,15000
37,39,36,2256,1094.249984208468,95.98992904554817,0,0,268,15000
37,39,37,2257,1159.2921171754303,95.98992904554817,0,0,268,15000
37,39,38,2258,1108.3412010412019,95.98992904554817,0,0,268,15000
37,39,39,2259,1109.1153942812966,95.98992904554817,0,0,268,15000
37,39,40,2260,1125.3222971888135,95.98992904554817,0,0,268,15000
37,39,41,2261,1120.6865547690227,95.98992904554817,0,0,268,15000
37,39,42,2262,1110.2079943547267,95.98992904554817,0,0,268,15000
37,39,43,2263,1112.6523696059608,95.98992904554817,0,0,268,15000
37,39,44,2264,1139.000124295876,95.98992904554817,0,0,268,15000
37,39,45,2265,1140.3134046482821,95.98992904554817,0,0,268,15000
37,39,46,2266,1137.6326292892359,95.98992904554817,0,0,268,15000
37,39,47,2267,1150.7474594498717,95.98992904554817,0,0,268,15000
37,39,48,2268,1125.737484206013,95.98992904554817,0,0,268,15000
37,39,49,2269,1133.3049848977394,95.98992904554817,0,0,268,15000
37,39,50,2270,1102.1085781482257,95.98992904554817,0,0,268,15000
37,39,51,2271,1098.179828787221,95.98992904554817,0,0,268,15000
37,39,52,2272,1110.8273224749325,95.98992904554817,0,0,268,15000
37,39,53,2273,1124.6820279889332,95.98992904554817,0,0,268,15000
37,39,54,2274,1146.0608108447018,95.98992904554817,0,0,268,15000
37,39,55,2275,1095.43466965481,95.98992904554817,0,0,268,15000
37,39,56,2276,1154.6027338117426,95.98992904554817,0,0,268,15000
37,39,57,2277,1150.589711788325,95.98992904554817,0,0,268,15000
37,39,58,2278,1114.3367540040003,96.61800869764248,0,0,268,15000
37,39,59,2279,1097.7209960262398,96.99741512169068,0,0,268,15000
38,40,0,2280,1126.284046536649,95.98992904554817,0,0,266,15000
38,40,1,2281,1088.4974549770873,95.98992904554817,0,0,266,15000
38,40,2,2282,1096.3087775289914,95.98992904554817,0,0,266,15000
38,40,3,2283,1098.8293801796312,95.98992904554817,0,0,266,15000
38,40,4,2284,1140.6275196638678,95.98992904554817,0,0,266,15000
38,40,5,2285,1135.5083217354816,95.98992904554817,0,0,266,15000
38,40,6,2286,1086.0353913893505,95.98992904554817,0,0,266,15000
38,40,7,2287,1105.518525373041,95.98992904554817,0,0,266,15000
38,40,8,2288,1105.0991829426985,95.98992904554817,0,0,266,15000
38,40,9,2289,1096.650752668623,95.98992904554817,0,0,266,15000
38,40,10,2290,1111.9009724074704,95.98992904554817,0,0,266,15000
38,40,11,2291,1096.0680498942565,95.98992904554817,0,0,266,15000
38,40,12,2292,1123.5441380886773,95.98992904554817,0,0,266,15000
38,40,13,2293,1141.987817025057,95.98992904554817,0,0,266,15000
38,40,14,2294,1117.566109750971,95.98992904554817,0,0,266,15000
38,40,15,2295,1121.275818340777,95.98992904554817,0,0,266,15000
38,40,16,2296,1130.9836136564143,95.98992904554817,0,0,266,15000
38,40,17,2297,1123.8498337719848,95.98992904554817,0,0,266,15000
38,40,18,2298,1121.049717995379,95.98992904554817,0,0,266,15000
38,40,19,2299,1121.0803211660227,95.98992904554817,0,0,266,15000
38,40,20,2300,1119.5597238051191,95.98992904554817,0,0,266,15000
38,40,21,2301,1116.9929536110885,95.98992904554817,0,0,266,15000
38,40,22,2302,1125.8521279355698,95.98992904554817,0,0,266,15000
38,40,23,2303,1124.7871805456953,95.98992904554817,0,0,266,15000
38,40,24,2304,1090.3478527400143,95.98992904554817,0,0,266,15000
38,40,25,2305,1155.7401734500672,95.98992904554817,0,0,266,15000
38,40,26,2306,1100.043401664351,95.98992904554817,0,0,266,15000
38,40,27,2307,1110.6156899213374,95.98992904554817,0,0,266,15000
38,40,28,2308,1127.4986533656559,95.98992904554817,0,0,266,15000
38,40,29,2309,1120.6865547690159,95.98992904554817,0,0,266,15000
38,40,30,2310,1110.2079943547324,95.98992904554817,0,0,266,15000
38,40,31,2311,1112.6523696059537,95.98992904554817,0,0,266,15000
38,40,32,2312,1137.4612099138005,95.98992904554817,0,0,266,15000
38,40,33,2313,1142.5653677139776,95.98992904554817,0,0,266,15000
38,40,34,2314,1140.9913820810348,95.98992904554817,0,0,266,15000
38,40,35,2315,1149.8277260002824,95.98992904554817,0,0,266,15000
38,40,36,2316,1124.2437665764044,95.98992904554817,0,0,266,15000
38,40,37,2317,1137.064007107682,95.98992904554817,0,0,266,15000
38,40,38,2318,1102.1085781482257,95.98992904554817,0,0,266,15000
38,40,39,2319,1098.179828787221,95.98992904554817,0,0,266,15000
38,40,40,2320,1110.8273224749325,95.98992904554817,0,0,266,15000
38,40,41,2321,1124.6820279889334,95.98992904554817,0,0,266,15000
38,40,42,2322,1146.0608108446947,95.98992904554817,0,0,266,15000
38,40,43,2323,1095.4346696548214,95.98992904554817,0,0,266,15000
38,40,44,2324,1154.6027338117426,95.98992904554817,0,0,266,15000
38,40,45,2325,1156.0756999613561,95.98992904554817,0,0,266,15000
38,40,46,2326,1117.198555022435,96.61800869764248,0,0,266,15000
38,40,47,2327,1097.7209960262328,96.99741512169068,0,0,266,15000
38,40,48,2328,1137.6739985509744,96.36998855573357,0,0,266,15000
38,40,49,2329,1145.6608982958442,95.98992904554817,0,0,266,15000
38,40,50,2330,1167.3546458991123,95.98992904554817,0,0,266,15000
38,40,51,2331,1103.5967154454484,96.01254291599908,0,0,266,15000
38,40,52,2332,1095.163107104355,96.9984771496147,0,0,266,15000
38,40,53,2333,1130.2900628963812,96.77428549629967,0,0,266,15000
38,40,54,2334,1168.3373697078707,95.98992904554817,0,0,266,15000
38,40,55,2335,1123.7323666754946,96.4153627832456,0,0,266,15000
38,40,56,2336,1090.1142433110208,96.9985503929198,0,0,266,15000
38,40,57,2337,1126.1231043681619,96.37139238574807,0,0,266,15000
38,40,58,2338,1146.5104092764875,95.98992904554817,0,0,266,15000
38,40,59,2339,1155.1364138574343,95.98992904554817,0,0,266,15000
39,41,0,2340,1127.6119287929723,95.98992904554817,0,0,266,15000
39,41,1,2341,1140.1547480564059,95.98992904554817,0,0,266,15000
39,41,2,2342,1118.939477173726,95.98992904554817,0,0,266,15000
39,41,3,2343,1123.8055206610795,95.98992904554817,0,0,266,15000
39,41,4,2344,1133.119965629814,95.98992904554817,0,0,266,15000
39,41,5,2345,1121.2060028990109,95.98992904554817,0,0,266,15000
